titulo,subtitulo,descricao,temas,data,ano_mes,ano,mes,hora,turno,n_temas,tamanho_texto,n_palavras_titulo,n_relacionadas,url
Atletas mineiros começam a disputar provas de Halterofilismo nas Paralimpíadas de Paris,Grupo que busca medalhas nos Jogos recebe incentivo de programas do Governo de Minas,Agora é a hora e a vez do levantamento de peso com os atletas mineiros nos jogos Paralímpicos de Paris. As disputas começam nesta quarta-feira e...,"['Social', 'Esportes']",2024-09-04 08:00:00-03:00,2024-09,2024,9,8,Manhã,2,453,12,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-mineiros-comecam-a-disputar-provas-de-halterofilismo-nas-paralimpiadas-de-paris
Governo de Minas vistoria Centro Integrado de Desenvolvimento do Esporte Paralímpico de Poços de Caldas,Complexo é responsável pela formação de atletas paralímpicos e conta com o apoio da Secretaria de Estado de Desenvolvimento Social,"O vice-governador de Minas Gerais, Professor Mateus, vistoriou as dependências do Centro Integrado de Desenvolvimento do Esporte Paralímpico...","['Social', 'Governo', 'Esportes']",2024-09-03 19:20:00-03:00,2024-09,2024,9,19,Noite,3,436,15,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-vistoria-centro-integrado-de-desenvolvimento-do-esporte-paralimpico-de-pocos-de-caldas
Governo de Minas abre inscrições do Jemg 2026 para municípios mineiros,Prazo para inscrição no maior evento esportivo-escolar de Minas vai de 2/2 a 4/3,O Governo de Minas abre o período de inscrições para os Jogos Escolares de Minas Gerais (Jemg) 2026. Os municípios interessados em participar da...,"['Social', 'Esportes']",2026-02-02 15:15:00-03:00,2026-02,2026,2,15,Tarde,2,419,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-inscricoes-do-jemg-2026-para-municipios-mineiros
Delegação mineira estreia na modalidade Atletismo das Paralimpíadas de Paris 2024,Atletas recebem incentivo do Governo de Minas para a prática esportiva e lutar por medalhas nas competições,"A corrida por medalhas no Atletismo, uma das modalidades mais tradicionais desde o surgimento dos jogos olímpicos, começa nesta sexta-feira (30/8),...","['Social', 'Esportes']",2024-08-30 11:25:00-03:00,2024-08,2024,8,11,Manhã,2,546,11,4,https://www.agenciaminas.mg.gov.br/noticia/delegacao-mineira-estreia-na-modalidade-atletismo-das-paralimpiadas-de-paris-2024
Campeonato Mineiro Codemge Vôlei 2024 Feminino e Masculino é transmitido na Rede Minas,JF Vôlei e Sada Cruzeiro estreiam a competição em partida que acontece nesta sexta-feira (30/8),"Começa neste fim de semana o Campeonato Mineiro Codemge Vôlei 2024. Pela primeira vez, partidas de todas as fases da competição vão ser...","['Esportes', 'Cultura']",2024-08-29 14:50:00-03:00,2024-08,2024,8,14,Tarde,2,603,13,4,https://www.agenciaminas.mg.gov.br/noticia/campeonato-mineiro-codemge-volei-2024-feminino-e-masculino-e-transmitido-na-rede-minas
Mineiros estreiam na natação e bocha nas Paralimpíadas de Paris nesta quinta-feira (29/8),Atletas que disputam medalhas nas modalidades receberam incentivo do Governo de Minas,"Atletas mineiros já estão nas piscinas das Paralimpíadas nesta quinta-feira (29/8), em Paris. O Governo de Minas teve participação no incentivo...","['Esportes', 'Social']",2024-08-29 10:25:00-03:00,2024-08,2024,8,10,Manhã,2,622,13,4,https://www.agenciaminas.mg.gov.br/noticia/mineiros-estreiam-na-natacao-e-bocha-nas-paralimpiadas-de-paris-nesta-quinta-feira-29-8
Minas tem a segunda maior delegação do Brasil nas Paralimpíadas de Paris ,Atletas e técnicos mineiros que buscam o pódio contam com torcida e recebem apoio e incentivos do governo estadual,Minas Gerais pode se preparar para torcer muito nas Paralimpíadas de Paris. O estado leva para os jogos a segunda maior delegação de paratletas....,"['Social', 'Esportes']",2024-08-28 08:00:00-03:00,2024-08,2024,8,8,Manhã,2,807,12,4,https://www.agenciaminas.mg.gov.br/noticia/minas-tem-a-segunda-maior-delegacao-do-brasil-nas-paralimpiadas-de-paris
Curso amplia inclusão de pessoas com deficiência em atividades esportivas nas escolas,"Inscrições seguem até 30/9 para iniciativa, que promove inclusão e democratiza acesso ao esporte",Estão abertas até o dia 30/9 as inscrições para o curso-piloto “Práticas Corporais para Pessoas com Deficiência na Escola: Direitos e...,"['Social', 'Esportes']",2024-08-23 12:15:00-03:00,2024-08,2024,8,12,Tarde,2,670,12,4,https://www.agenciaminas.mg.gov.br/noticia/curso-amplia-inclusao-de-pessoas-com-deficiencia-em-atividades-esportivas-nas-escolas
"Dez anos após a Copa do Mundo no Brasil, Mineirão continua a impulsionar a economia mineira",Parceria Público-Privada entre Governo de Minas e iniciativa privada contribui com geração de empregos e atração de investimentos,"Uma década após a Copa do Mundo de 2014, o Complexo do Mineirão, em Belo Horizonte, continua a ser um dos maiores ícones do esporte nacional. O...","['Infraestrutura', 'Esportes', 'Cultura']",2024-08-22 11:00:00-03:00,2024-08,2024,8,11,Manhã,3,1023,16,4,https://www.agenciaminas.mg.gov.br/noticia/dez-anos-apos-a-copa-do-mundo-no-brasil-mineirao-continua-a-impulsionar-a-economia-mineira
Vice-governador destaca projeção internacional do estado com volta da Stock Car a Minas Gerais,"Com premiação neste domingo (18/8), competição de automobilismo gerou empregos e oportunidades em passagem pela capital mineira",Minas Gerais voltou a fazer parte do calendário da principal categoria do automobilismo do Brasil após sete anos sem receber o evento. A sétima...,"['Esportes', 'Turismo', 'Governo', 'Desenvolvimento Econômico']",2024-08-18 16:30:00-03:00,2024-08,2024,8,16,Tarde,4,818,14,4,https://www.agenciaminas.mg.gov.br/noticia/vice-governador-destaca-projecao-internacional-do-estado-com-volta-da-stock-car-a-minas-gerais
"Atletas do Praia Clube, de Uberlândia, disputarão Jogos Paralímpicos de Paris 2024 ","Cemig é patrocinadora e  já beneficiou 60 atletas por meio de investimento de R$ 1,5 milhão no projeto Natação Paralímpica","O Praia Clube de Uberlândia apresentou, em coletiva de imprensa realizada no município na segunda-feira (12/8) equipe de natação que disputará os...","['Esportes', 'Infraestrutura']",2024-08-13 16:25:00-03:00,2024-08,2024,8,16,Tarde,2,274,12,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-do-praia-clube-de-uberlandia-disputarao-jogos-paralimpicos-de-paris-2024
"Rede Minas transmite Jogos Escolares de Minas Gerais neste sábado (10/8), direto de Governador Valadares","Competição já revelou atletas que representam o Brasil nas Olimpíadas de Paris, como Ana Patrícia e Luiz Maurício","Governador Valadares é a pequena Paris do Brasil. No clima de Olimpíadas, a cidade do Vale do Rio Doce recebe cerca de 3,5 mil atletas que disputam...","['Esportes', 'Social', 'Educação', 'Cultura']",2024-08-09 10:35:00-03:00,2024-08,2024,8,10,Manhã,4,469,15,4,https://www.agenciaminas.mg.gov.br/noticia/rede-minas-transmite-jogos-escolares-de-minas-gerais-neste-sabado-10-8-direto-de-governador-valadares
Atletas medalhistas pedem mais em degustação da imbatível culinária mineira em Paris,Governo de Minas promove imersão em experiências locais para público das Olimpíadas e Paralimpíadas,"O pão de queijo com pernil servido no Minas Bar é sucesso entre atletas como a judoca Bia Souza. Exibindo as duas medalhas, ouro e bronze...","['Turismo', 'Governo', 'Esportes', 'Cultura']",2024-08-09 09:00:00-03:00,2024-08,2024,8,9,Manhã,4,732,12,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-medalhistas-pedem-mais-em-degustacao-da-imbativel-culinaria-mineira-em-paris
Prêmio do Esporte Mineiro reconhece talentos e celebra avanços históricos em 2025,"Cerimônia inédita, com novo formato e transmissão ao vivo pela Rede Minas, amplia alcance da premiação em todo o estado",A 9ª edição do Prêmio do Esporte Mineiro (PEM) marcou 2025 como um ano histórico em Minas Gerais. A noite de quinta-feira (18/12) foi dedicada a...,"['Social', 'Esportes']",2025-12-19 09:00:00-03:00,2025-12,2025,12,9,Manhã,2,640,12,4,https://www.agenciaminas.mg.gov.br/noticia/premio-do-esporte-mineiro-reconhece-talentos-e-celebra-avancos-historicos-em-2025
Governo de Minas abre segunda fase da etapa estadual dos Jogos Escolares 2024,Maior evento esportivo-escolar do estado reúne cerca de 4 mil pessoas para competições de modalidades coletivas e individuais em Governador Valadares,"O Governo de Minas, por meio das secretarias de Estado de Desenvolvimento Social (Sedese/MG) e Educação (SEE/MG) e Federação de Esportes Estudantis...","['Esportes', 'Social', 'Educação', 'Governo']",2024-08-07 10:40:00-03:00,2024-08,2024,8,10,Manhã,4,905,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-segunda-fase-da-etapa-estadual-dos-jogos-escolares-2024
Competidores beneficiados com o Bolsa Atleta estadual disputam os Jogos Paralímpicos Paris 2024,Dezesseis atletas e dois técnicos recebem o apoio do Governo de Minas para brigar por medalhas para o Brasil,"“Com 17 anos de idade, eu sofri um acidente e perdi a perna direita. Poucos dias depois, ainda no hospital, uma grande amiga minha me visitou. Ela...","['Social', 'Esportes']",2024-08-01 09:00:00-03:00,2024-08,2024,8,9,Manhã,2,690,13,4,https://www.agenciaminas.mg.gov.br/noticia/competidores-beneficiados-com-o-bolsa-atleta-estadual-disputam-os-jogos-paralimpicos-paris-2024
"Em Paris, Rayssa Leal se encanta com os sabores de Minas: ""Vou morar lá"", afirma","Multimedalhista olímpica foi atração no espaço Minas Bar, montado na Casa Brasil, na capital francesa, nesta segunda-feira (29/7)","A experiência gastronômica promovida por Minas Gerais nos Jogos Olímpicos de Paris já é um sucesso na estrutura Casa Brasil, montada pelo Comitê...","['Turismo', 'Cultura', 'Esportes']",2024-07-29 18:47:00-03:00,2024-07,2024,7,18,Noite,3,372,15,4,https://www.agenciaminas.mg.gov.br/noticia/em-paris-rayssa-leal-se-encanta-com-os-sabores-de-minas-vou-morar-la-afirma
Talento e espírito esportivo marcam Olimpíadas Escolares no Vale do Jequitinhonha,Cerca de 680 estudantes participam de 17 modalidades em momento histórico para a comunidade escolar de Francisco Badaró,"Em uma semana repleta de entusiasmo e emoção, a Escola Estadual Cônego Figueiró, localizada em Francisco Badaró, no Vale do Jequitinhonha,...","['Educação', 'Esportes']",2024-07-29 16:00:00-03:00,2024-07,2024,7,16,Tarde,2,513,11,4,https://www.agenciaminas.mg.gov.br/noticia/talento-e-espirito-esportivo-marcam-olimpiadas-escolares-no-vale-do-jequitinhonha
De Minas para o mundo: oficinas do Fica Vivo! oferecem esportes olímpicos e impulsionam jovens a seguir carreiras como atletas,"Programa de Prevenção à Criminalidade já evidenciou esportistas profissionais; conheça Tathá, Dedé e Alessandro, que vivem o sonho do futsal, futebol e skate","O mundo está de olho nesta sexta-feira (26/7) na abertura das Olimpíadas de Paris 2024, e a chama olímpica, por lá, acende mais que o espírito...","['Social', 'Esportes', 'Segurança']",2024-07-26 13:15:00-03:00,2024-07,2024,7,13,Tarde,3,736,20,4,https://www.agenciaminas.mg.gov.br/noticia/de-minas-para-o-mundo-oficinas-do-fica-vivo-oferecem-esportes-olimpicos-e-impulsionam-jovens-a-seguir-carreiras-como-atletas
Mineiros podem escolher nome do mascote dos Jogos Escolares de Minas Gerais em votação pela internet,"Escolha pode ser feita até 30/7; resultado será revelado na abertura da etapa estadual dos jogos, no dia 6/8","O Governo de Minas está se preparando para a próxima etapa estadual dos Jogos Escolares de Minas Gerais (Jemg), que acontecerá em agosto. Antes...","['Esportes', 'Educação', 'Social']",2024-07-25 10:45:00-03:00,2024-07,2024,7,10,Manhã,3,407,16,4,https://www.agenciaminas.mg.gov.br/noticia/mineiros-podem-escolher-nome-do-mascote-dos-jogos-escolares-de-minas-gerais-em-votacao-pela-internet
"Governo de Minas apresenta ações esportivas e culturais e lança o Minas Bar, espaço que representará o estado nos Jogos Olímpicos e Paralímpicos de Paris","Atletas, público e turistas terão a oportunidade de conhecer e vivenciar a cultura e a culinária mineiras durante as competições, em área temática no Parc la Villete, na capital francesa","Destaques da culinária, da cultura e do turismo de Minas também estão com vaga garantida nas Olimpíadas e Paralimpíadas de Paris...","['Turismo', 'Social', 'Governo', 'Cultura', 'Esportes', 'Governador']",2024-07-18 12:00:00-03:00,2024-07,2024,7,12,Tarde,6,1757,25,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-apresenta-acoes-esportivas-e-culturais-e-lanca-o-minas-bar-espaco-que-representara-o-estado-nos-jogos-olimpicos-e-paralimpicos-de-paris
Estudantes-atletas de todo o estado superam limites e buscam novas conquistas nos Jogos Escolares de Minas Gerais 2024,"Governador Valadares é palco de recordes e histórias inspiradoras na maior competição escolar do estado; cerca de 3,8 mil jovens competem em modalidades paralímpicas e olímpicas individuais","Para alcançar o desenvolvimento integral, abrangendo aspectos físicos, sociais, emocionais e éticos, estudantes-atletas do estado estão empenhados...","['Esportes', 'Educação', 'Social']",2024-07-17 11:40:00-03:00,2024-07,2024,7,11,Manhã,3,956,18,4,https://www.agenciaminas.mg.gov.br/noticia/estudantes-atletas-de-todo-o-estado-superam-limites-e-buscam-novas-conquistas-nos-jogos-escolares-de-minas-gerais-2024
Governo anuncia classificados para a etapa estadual dos Jogos Escolares de Minas Gerais,Finalistas do Vale do Aço se unem aos atletas das outras cinco regionais participantes da competição do Jemg 2024,A etapa regional dos Jogos Escolares de Minas Gerais (Jemg) chegou ao fim após um mês de competições entre quase 10 mil atletas. A penúltima etapa...,['Esportes'],2024-07-10 17:25:00-03:00,2024-07,2024,7,17,Tarde,1,443,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-anuncia-classificados-para-a-etapa-estadual-dos-jogos-escolares-de-minas-gerais
Governador acompanha treino da Seleção Brasileira de Canoagem antes do embarque para os Jogos de Paris,Lagoa Santa é a casa da equipe olímpica de canoagem de velocidade que vai representar o Brasil na França,"O governador Romeu Zema acompanhou o treino da Seleção Brasileira de Canoagem de velocidade na manhã desta quinta-feira (4/7), em Lagoa Santa, na...","['Esportes', 'Governo', 'Governador']",2024-07-04 11:55:00-03:00,2024-07,2024,7,11,Manhã,3,510,16,4,https://www.agenciaminas.mg.gov.br/noticia/governador-acompanha-treino-da-selecao-brasileira-de-canoagem-antes-do-embarque-para-os-jogos-de-paris
Governo de Minas inaugura nova quadra poliesportiva em escola estadual de Teófilo Otoni,"Investimento de R$ 1,4 milhão amplia infraestrutura da Escola Estadual Ione Lewick Cunha Melo e garante novo espaço para atividades esportivas e pedagógicas","O governador de Minas Gerais, Mateus Simões, inaugurou, nesta quarta-feira (20/5), a nova quadra poliesportiva da Escola Estadual Ione Lewick Cunha...","['Educação', 'Governo', 'Governador', 'Esportes']",2026-05-20 18:30:00-03:00,2026-05,2026,5,18,Noite,4,809,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-inaugura-nova-quadra-poliesportiva-em-escola-estadual-de-teofilo-otoni
Governo do Estado lança 3º Campeonato Mineiro de Futebol das Comunidades Terapêuticas,"Competição ocorre entre março e junho, reunindo 465 atletas de 24 municípios mineiros em um evento que celebra o esporte como ferramenta de reconstrução de trajetórias","O vice-governador de Minas Gerais, Mateus Simões, participou, nesta quarta-feira (11/2), do lançamento da terceira edição do Campeonato Mineiro de...","['Social', 'Governo', 'Segurança', 'Esportes']",2026-02-11 10:45:00-03:00,2026-02,2026,2,10,Manhã,4,525,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-lanca-3-campeonato-mineiro-de-futebol-das-comunidades-terapeuticas
